t_us,addr,bus,data_hex
1770510490367138,0x7ea,2,0000000000000000
1770510490367151,0x7ea,0,0000000000000000
1770510490372256,0x102,0,3584fcfffcfffc1f
1770510490372270,0x102,2,3584fcfffcfffc1f
1770510490374873,0x21b,0,00807f007f020000
1770510490374886,0x21b,2,00807f007f020000
1770510490376448,0x358,2,580a100140503c13
1770510490376461,0x358,0,580a100140503c13
1770510490376710,0x298,0,0000fc7f00
1770510490376724,0x298,2,0000fc7f00
1770510490381437,0x233,0,0e0dff0000000000
1770510490381451,0x233,2,0e0dff0000000000
1770510490381701,0x223,0,0000000041000001
1770510490381714,0x223,2,0000000041000001
1770510490382338,0x102,2,4184fcfffafffc1f
1770510490382351,0x102,0,4184fcfffafffc1f
1770510490386472,0x288,2,0000fc7f00
1770510490386485,0x288,0,0000fc7f00
1770510490386494,0x428,0,0030
1770510490386502,0x428,2,0030
1770510490388439,0x28a,2,0000ff1f00000000
1770510490388452,0x28a,0,0000ff1f00000000
1770510490388701,0x21a,2,a7000a004a008a00
1770510490388714,0x21a,0,a7000a004a008a00
1770510490389650,0x3da,2,01046ee1064e0000
1770510490389906,0x3da,0,01046ee1064e0000
1770510490389919,0x33a,2,ce81692962000000
1770510490390188,0x33a,0,ce81692962000000
1770510490390201,0x4ba,2,0000000000000000
1770510490390211,0x4ba,0,0000000000000000
1770510490390463,0x2aa,2,2b2b4350c9000000
1770510490390476,0x2aa,0,2b2b4350c9000000
1770510490392260,0x102,0,5a84fcfffcfffc1f
1770510490392273,0x102,2,5a84fcfffcfffc1f
1770510490394614,0x25a,2,0010000000000000
1770510490394628,0x25a,0,0010000000000000
1770510490394896,0x23a,0,0018005100050000
1770510490394909,0x23a,2,0018005100050000
1770510490395158,0x22a,2,6702982100000000
1770510490395171,0x22a,0,6702982100000000
1770510490395418,0x27a,2,2e2e0611080400
1770510490395432,0x27a,0,2e2e0611080400
1770510490395682,0x24a,0,0f0feba0b900fe00
1770510490395695,0x24a,2,0f0feba0b900fe00
1770510490395944,0x53a,0,030034000b000031
1770510490395957,0x53a,2,030034000b000031
1770510490396209,0x29a,0,0000000000000000
1770510490396222,0x29a,2,0000000000000000
1770510490396476,0x298,2,0000fc7f00
1770510490396488,0x298,0,0000fc7f00
1770510490400868,0x209,0,0000c0ff68011400
1770510490400882,0x209,2,0000c0ff68011400
1770510490401133,0x229,0,6805ce7c0c00ecd1
1770510490401147,0x229,2,6805ce7c0c00ecd1
1770510490401398,0x239,0,3941001700000000
1770510490401411,0x239,2,3941001700000000
1770510490401662,0x249,0,667d870200702800
1770510490401675,0x249,2,667d870200702800
1770510490401925,0x258,2,00000000000005db
1770510490401938,0x258,0,00000000000005db
1770510490402190,0x469,2,7e09000000000000
1770510490402204,0x469,0,7e09000000000000
1770510490402458,0x102,2,4184fcfffbfffc1f
1770510490402471,0x102,0,4184fcfffbfffc1f
1770510490403690,0x308,0,100fea9eba000000
1770510490403703,0x308,2,100fea9eba000000
1770510490404513,0x20a,0,00000000701e0000
1770510490404529,0x20a,2,00000000701e0000
1770510490404849,0x318,2,6262701471000000
1770510490404862,0x318,0,6262701471000000
1770510490406247,0x202,0,125f4d9d0000e801
1770510490406261,0x202,2,125f4d9d0000e801
1770510490406514,0x6f2,0,03206d492bd286b4
1770510490406527,0x6f2,2,03206d492bd286b4
1770510490406844,0x212,2,5808225400
1770510490406857,0x212,0,5808225400
1770510490407133,0x288,2,0000fc7f00
1770510490407145,0x288,0,0000fc7f00
1770510490407155,0x222,0,000000000010
1770510490407163,0x222,2,000000000010
1770510490407428,0x368,2,45f15162644c2f00
1770510490407445,0x368,0,45f15162644c2f00
1770510490407457,0x232,2,e912b874
1770510490407721,0x232,0,e912b874
1770510490407734,0x328,2,50507c0200000000
1770510490407743,0x328,0,50507c0200000000
1770510490407986,0x402,0,1000
1770510490407998,0x402,2,1000
1770510490408249,0x3f8,0,ce02be0291027602
1770510490408262,0x3f8,2,ce02be0291027602
1770510490408534,0x3a2,2,ff0f00e0ff69040a
1770510490408547,0x3a2,0,ff0f00e0ff69040a
1770510490408557,0x51a,2,470b000000000800
1770510490408938,0x51a,0,470b000000000800
1770510490408952,0x3a3,2,fcff0080
1770510490408961,0x3a3,0,fcff0080
1770510490409245,0x252,2,00000000022b00
1770510490409258,0x252,0,00000000022b00
1770510490409267,0x262,0,000000000000c606
1770510490409277,0x262,2,000000000000c606
1770510490409529,0x272,2,0e12edff02000000
1770510490409542,0x272,0,0e12edff02000000
1770510490409867,0x2d2,2,00003380070000
1770510490409880,0x2d2,0,00003380070000
1770510490410130,0x268,0,00000000a8000000
1770510490410144,0x268,2,00000000a8000000
1770510490410849,0x219,0,0000000083020000
1770510490410865,0x219,2,0000000083020000
1770510490412249,0x102,2,4084fdfffdfffc1f
1770510490412263,0x102,0,4084fdfffdfffc1f
1770510490414447,0x26a,0,e00100
1770510490414460,0x26a,2,e00100
1770510490416326,0x298,2,0000fc7f00
1770510490416339,0x298,0,0000fc7f00
1770510490420909,0x203,0,bc13
1770510490420921,0x203,2,bc13
1770510490420931,0x77d,0,1100400831
1770510490420940,0x77d,2,1100400831
1770510490421187,0x20d,0,00
1770510490421199,0x20d,2,00
1770510490421484,0x51f,2,d41ee900000000
1770510490421497,0x51f,0,d41ee900000000
1770510490421507,0x7dd,0,ff0009
1770510490421516,0x7dd,2,ff0009
1770510490421839,0x41e,0,00
1770510490421852,0x41e,2,00
1770510490422108,0x20e,0,14402200c6000f00
1770510490422121,0x20e,2,14402200c6000f00
1770510490422380,0x102,0,4284fcfffcfffc1f
1770510490422395,0x102,2,4284fcfffcfffc1f
1770510490422676,0x51e,2,0900000000000000
1770510490422690,0x51e,0,0900000000000000
1770510490422700,0x40e,2,00
1770510490422889,0x40e,0,00
1770510490426443,0x288,2,0000fc7f00
1770510490426456,0x288,0,0000fc7f00
1770510490426466,0x408,2,a0
1770510490426682,0x408,0,a0
1770510490429488,0x207,2,0000c0ff68011400
1770510490429502,0x207,0,0000c0ff68011400
1770510490429753,0x227,2,71055c7b0c00ecd1
1770510490429767,0x227,0,71055c7b0c00ecd1
1770510490430020,0x237,2,3941001700000000
1770510490430033,0x237,0,3941001700000000
1770510490430284,0x247,2,667d8f0200502800
1770510490430297,0x247,0,667d8f0200502800
1770510490430549,0x467,2,7e09000000000000
1770510490430562,0x467,0,7e09000000000000
1770510490432324,0x102,2,4f84fcfffbfffc1f
1770510490432338,0x102,0,4f84fcfffbfffc1f
1770510490436258,0x253,2,0000e0282800
1770510490436271,0x253,0,0000e0282800
1770510490436530,0x2c8,2,6d8d03621b23a007
1770510490436544,0x2c8,0,6d8d03621b23a007
1770510490436863,0x298,0,0000fc7f00
1770510490436876,0x298,2,0000fc7f00
1770510490439296,0x217,2,00c0000081020000
1770510490439310,0x217,0,00c0000081020000
1770510490442301,0x102,2,4384fcfffdfffc1f
1770510490442315,0x102,0,4384fcfffdfffc1f
1770510490442847,0x22c,0,15606a00d00c0000
1770510490442861,0x22c,2,15606a00d00c0000
1770510490443117,0x20c,0,0000e0ff0000c000
1770510490443130,0x20c,2,0000e0ff0000c000
1770510490443486,0x23c,0,4139007878640a3b
1770510490443500,0x23c,2,4139007878640a3b
1770510490443786,0x23e,2,3004000000000f00
1770510490443799,0x23e,0,3004000000000f00
1770510490443809,0x24c,0,ff7d000000fe0100
1770510490443818,0x24c,2,ff7d000000fe0100
1770510490444057,0x40c,0,00
1770510490444069,0x40c,2,00
1770510490444342,0x45c,2,0000158e10004384
1770510490444356,0x45c,0,0000158e10004384
1770510490444366,0x547,2,3bff
1770510490444374,0x547,0,3bff
1770510490444640,0x549,2,3bff
1770510490444652,0x549,0,3bff
1770510490444661,0x54b,2,3bff
1770510490444669,0x54b,0,3bff
1770510490444919,0x76c,2,0f00000000000000
1770510490444932,0x76c,0,0f00000000000000
1770510490446296,0x288,2,0000fc7f00
1770510490446309,0x288,0,0000fc7f00
1770510490448430,0x210,2,0000e406059000
1770510490448444,0x210,0,0000e406059000
1770510490452237,0x102,0,5084fdfffcfffc1f
1770510490452251,0x102,2,5084fdfffcfffc1f
1770510490454418,0x3a8,2,ffffffffff7e0e
1770510490454432,0x3a8,0,ffffffffff7e0e
1770510490456409,0x3d8,2,140700
1770510490456421,0x3d8,0,140700
1770510490456656,0x298,2,0000fc7f00
1770510490456669,0x298,0,0000fc7f00
1770510490461239,0x21c,2,000800848d020008
1770510490461253,0x21c,0,000800848d020008
1770510490461504,0x25c,2,0102000a00002102
1770510490461518,0x25c,0,0102000a00002102
1770510490461843,0x42c,2,0060000064000000
1770510490461856,0x42c,0,0060000064000000
1770510490462107,0x43c,2,0060000064000000
1770510490462120,0x43c,0,0060000064000000
1770510490462371,0x44c,2,0060000064000000
1770510490462385,0x44c,0,0060000064000000
1770510490462860,0x102,2,5c84fcfffdfffc1f
1770510490462874,0x102,0,5c84fcfffdfffc1f
1770510490465054,0x20b,0,0000000068011400
1770510490465067,0x20b,2,0000000068011400
1770510490465318,0x22b,0,4905797c0a00ecd1
1770510490465333,0x22b,2,4905797c0a00ecd1
1770510490465584,0x23b,2,3941001700000000
1770510490465597,0x23b,0,3941001700000000
1770510490465859,0x24b,2,667d890200702800
1770510490465872,0x24b,0,667d890200702800
1770510490466125,0x46b,2,7e09000000000000
1770510490466138,0x46b,0,7e09000000000000
1770510490466571,0x288,2,0000fc7f00
1770510490466584,0x288,0,0000fc7f00
1770510490466859,0x71e,2,0600000000000000
1770510490466872,0x71e,0,0600000000000000
1770510490472240,0x102,2,3684fcfffcfffc1f
1770510490472253,0x102,0,3684fcfffcfffc1f
1770510490474859,0x21b,0,00807f007f020000
1770510490474872,0x21b,2,00807f007f020000
1770510490476427,0x358,0,580a100140503c13
1770510490476442,0x358,2,580a100140503c13
1770510490476691,0x298,0,0000fc7f00
1770510490476704,0x298,2,0000fc7f00
1770510490481604,0x233,0,0e0dff0000000000
1770510490481618,0x233,2,0e0dff0000000000
1770510490481866,0x223,2,0000000041000001
1770510490481879,0x223,0,0000000041000001
1770510490482128,0x363,2,00040f0102000000
1770510490482141,0x363,0,00040f0102000000
1770510490482391,0x102,0,4e84fcfffbfffc1f
1770510490482404,0x102,2,4e84fcfffbfffc1f
1770510490486422,0x288,0,0000fc7f00
1770510490486435,0x288,2,0000fc7f00
1770510490486666,0x428,2,0030
1770510490486679,0x428,0,0030
1770510490488425,0x28a,2,0000ff1f00000000
1770510490488439,0x28a,0,0000ff1f00000000
1770510490488690,0x21a,2,a7000a004a008a00
1770510490488703,0x21a,0,a7000a004a008a00
1770510490490040,0x3da,2,01046ee1464e0000
1770510490490054,0x3da,0,01046ee1464e0000
1770510490490306,0x36a,2,64000a0a7f80ff7f
1770510490490320,0x36a,0,64000a0a7f80ff7f
1770510490490572,0x64a,2,0000000000080000
1770510490490585,0x64a,0,0000000000080000
1770510490490857,0x2aa,2,2b2b4350c9000000
1770510490490870,0x2aa,0,2b2b4350c9000000
1770510490492248,0x102,0,4e84fcfffcfffc1f
1770510490492262,0x102,2,4e84fcfffcfffc1f
1770510490494451,0x25a,2,0010000000000000
1770510490494464,0x25a,0,0010000000000000
1770510490494901,0x23a,2,0018005100050000
1770510490494914,0x23a,0,0018005100050000
1770510490495164,0x22a,2,6702982100000000
1770510490495178,0x22a,0,6702982100000000
1770510490495426,0x27a,2,2e2e0611080400
1770510490495440,0x27a,0,2e2e0611080400
1770510490495693,0x24a,2,0f0feba0b900fe00
1770510490495706,0x24a,0,0f0feba0b900fe00
1770510490495958,0x53a,2,04086702000000fc
1770510490495971,0x53a,0,04086702000000fc
1770510490496222,0x29a,0,0000000000000000
1770510490496235,0x29a,2,0000000000000000
1770510490496669,0x298,2,0000fc7f00
1770510490496682,0x298,0,0000fc7f00
1770510490500854,0x209,0,0000000068011400
1770510490500868,0x209,2,0000000068011400
1770510490501120,0x229,0,6405bd7c0d00ecd1
1770510490501133,0x229,2,6405bd7c0d00ecd1
1770510490501384,0x239,0,3941001700000000
1770510490501397,0x239,2,3941001700000000
1770510490501649,0x249,2,667d880200702800
1770510490501662,0x249,0,667d880200702800
1770510490501912,0x258,0,00000000000005db
1770510490501925,0x258,2,00000000000005db
1770510490502179,0x469,0,7e09000000000000
1770510490502193,0x469,2,7e09000000000000
1770510490502445,0x102,2,4084fcfffcfffc1f
1770510490502458,0x102,0,4084fcfffcfffc1f
1770510490504448,0x20a,0,00000000801e0000
1770510490504465,0x20a,2,00000000801e0000
1770510490506410,0x288,0,0000fc7f00
1770510490506423,0x288,2,0000fc7f00
1770510490506672,0x368,2,45f15162644c2f00
1770510490506688,0x368,0,45f15162644c2f00
1770510490508853,0x202,2,125f4d9d0000e801
1770510490508867,0x202,0,125f4d9d0000e801
1770510490509229,0x212,2,5808225400
1770510490509241,0x212,0,5808225400
1770510490509251,0x6f2,0,0420ed470bd282b4
1770510490509260,0x6f2,2,0420ed470bd282b4
1770510490509543,0x222,0,000000000010
1770510490509555,0x222,2,000000000010
1770510490509565,0x232,2,e912b874
1770510490509573,0x232,0,e912b874
1770510490509834,0x402,0,1000
1770510490509846,0x402,2,1000
1770510490510094,0x268,2,00000000a8000000
1770510490510107,0x268,0,00000000a8000000
1770510490510384,0x3a2,2,ff0f00e0ff69040a
1770510490510398,0x3a2,0,ff0f00e0ff69040a
1770510490510408,0x3a3,2,fcff0080
1770510490510416,0x3a3,0,fcff0080
1770510490510657,0x252,0,00000000022b00
1770510490510670,0x252,2,00000000022b00
1770510490510922,0x219,0,0000000083020000
1770510490510938,0x219,2,0000000083020000
1770510490511191,0x262,0,000000000000c606
1770510490511204,0x262,2,000000000000c606
1770510490511455,0x272,0,0f12eeff02000000
1770510490511468,0x272,2,0f12eeff02000000
1770510490511716,0x2d2,2,00003380070000
1770510490511729,0x2d2,0,00003380070000
1770510490512354,0x102,2,4d84fcfffdfffc1f
1770510490512368,0x102,0,4d84fcfffdfffc1f
1770510490514438,0x26a,2,e00100
1770510490514451,0x26a,0,e00100
1770510490516266,0x298,0,0000fc7f00
1770510490516279,0x298,2,0000fc7f00
1770510490520857,0x203,2,bc13
1770510490520869,0x203,0,bc13
1770510490520878,0x77d,2,1100400831
1770510490521134,0x77d,0,1100400831
1770510490521146,0x20d,2,00
1770510490521155,0x20d,0,00
1770510490521431,0x51f,2,0190ac00000000
1770510490521443,0x51f,0,0190ac00000000
1770510490521453,0x7dd,0,ff0009
1770510490521462,0x7dd,2,ff0009
1770510490521702,0x41e,0,00
1770510490521714,0x41e,2,00
1770510490522151,0x20e,2,14402200c6000f00
1770510490522164,0x20e,0,14402200c6000f00
1770510490522415,0x51e,0,0a00000000000000
1770510490522428,0x51e,2,0a00000000000000
1770510490522703,0x102,2,5984fcfffbfffc1f
1770510490522716,0x102,0,5984fcfffbfffc1f
1770510490522726,0x40e,0,00
1770510490522734,0x40e,2,00
1770510490526414,0x288,0,0000fc7f00
1770510490526427,0x288,2,0000fc7f00
1770510490526668,0x408,2,b0
1770510490526680,0x408,0,b0
1770510490529240,0x347,2,0000000000000000
1770510490529494,0x347,0,0000000000000000
1770510490529508,0x207,2,0000c0ff68011400
1770510490529854,0x207,0,0000c0ff68011400
1770510490529867,0x227,2,6e05627b0200ecd1
1770510490529877,0x227,0,6e05627b0200ecd1
1770510490530127,0x237,2,3941001700000000
1770510490530140,0x237,0,3941001700000000
1770510490530391,0x247,2,667d8f0200502800
1770510490530404,0x247,0,667d8f0200502800
1770510490530656,0x467,2,7e09000000000000
1770510490530669,0x467,0,7e09000000000000
1770510490532228,0x102,2,3384fcfffcfffc1f
1770510490532241,0x102,0,3384fcfffcfffc1f
1770510490536408,0x253,2,0000e0282800
1770510490536421,0x253,0,0000e0282800
1770510490536718,0x2c8,2,6d8d03621b23b017
1770510490536731,0x2c8,0,6d8d03621b23b017
1770510490536741,0x298,0,0000fc7f00
1770510490536749,0x298,2,0000fc7f00
1770510490539361,0x217,2,00c0000081020000
1770510490539374,0x217,0,00c0000081020000
1770510490539625,0x357,2,0000000000000000
1770510490539638,0x357,0,0000000000000000
1770510490542228,0x102,2,3484fcfffcfffc1f
1770510490542241,0x102,0,3484fcfffcfffc1f
1770510490542870,0x22c,0,15606a00d00c0000
1770510490542884,0x22c,2,15606a00d00c0000
1770510490543137,0x20c,0,0000e0ff0000c000
1770510490543150,0x20c,2,0000e0ff0000c000
1770510490543400,0x23c,0,4139007878640a3b
1770510490543414,0x23c,2,4139007878640a3b
1770510490543665,0x23e,0,3004000000000f00
1770510490543678,0x23e,2,3004000000000f00
1770510490543952,0x24c,2,ff7d000000fe0100
1770510490543965,0x24c,0,ff7d000000fe0100
1770510490543975,0x40c,0,00
1770510490543983,0x40c,2,00
1770510490544232,0x45c,0,0000158e10003484
1770510490544245,0x45c,2,0000158e10003484
1770510490544499,0x76c,2,1100004a15000000
1770510490544512,0x76c,0,1100004a15000000
1770510490546227,0x288,0,0000fc7f00
1770510490546240,0x288,2,0000fc7f00
1770510490549268,0x327,0,0000000000000000
1770510490549281,0x327,2,0000000000000000
1770510490549904,0x210,0,0000e406059000
1770510490549918,0x210,2,0000e406059000
1770510490552233,0x102,0,4084fdfffefffc1f
1770510490552246,0x102,2,4084fdfffefffc1f
1770510490554413,0x3a8,0,ffffffffff7e0e
1770510490554427,0x3a8,2,ffffffffff7e0e
1770510490556590,0x3d8,2,140700
1770510490556602,0x3d8,0,140700
1770510490556847,0x298,2,0000fc7f00
1770510490556860,0x298,0,0000fc7f00
1770510490559406,0x367,0,0000000000000000
1770510490559419,0x367,2,0000000000000000
1770510490561205,0x21c,2,000800848d020008
1770510490561468,0x21c,0,000800848d020008
1770510490561481,0x25c,2,0102000a00002102
1770510490561747,0x25c,0,0102000a00002102
1770510490561760,0x42c,2,0060000064000000
1770510490561769,0x42c,0,0060000064000000
1770510490562019,0x43c,2,0060000064000000
1770510490562032,0x43c,0,0060000064000000
1770510490562280,0x44c,2,0060000064000000
1770510490562293,0x44c,0,0060000064000000
1770510490562730,0x102,0,4d84fdfffdfffc1f
1770510490562743,0x102,2,4d84fdfffdfffc1f
1770510490565069,0x20b,0,0000000068011400
1770510490565082,0x20b,2,0000000068011400
1770510490565337,0x22b,0,4505767c0900ecd1
1770510490565350,0x22b,2,4505767c0900ecd1
1770510490565600,0x23b,2,3941001700000000
1770510490565613,0x23b,0,3941001700000000
1770510490565864,0x24b,0,667d890200702800
1770510490565877,0x24b,2,667d890200702800
1770510490566129,0x46b,2,7e09000000000000
1770510490566142,0x46b,0,7e09000000000000
1770510490566577,0x288,0,0000fc7f00
1770510490566590,0x288,2,0000fc7f00
1770510490566847,0x71e,0,07c6000000000000
1770510490566860,0x71e,2,07c6000000000000
1770510490569254,0x377,0,0000000000000000
1770510490569267,0x377,2,0000000000000000
1770510490572226,0x102,2,5884fdfffefffc1f
1770510490572240,0x102,0,5884fdfffefffc1f
1770510490574845,0x21b,0,00807f007f020000
1770510490574859,0x21b,2,00807f007f020000
1770510490576449,0x358,2,580a100140503c13
1770510490576462,0x358,0,580a100140503c13
1770510490576709,0x298,2,0000fc7f00
1770510490576721,0x298,0,0000fc7f00
1770510490581848,0x233,2,0e0dff0000000000
1770510490581861,0x233,0,0e0dff0000000000
1770510490582113,0x223,2,0000000041000001
1770510490582126,0x223,0,0000000041000001
1770510490582378,0x102,0,3584fdfffcfffc1f
1770510490582391,0x102,2,3584fdfffcfffc1f
1770510490586401,0x288,0,0000fc7f00
1770510490586414,0x288,2,0000fc7f00
1770510490586644,0x428,2,0030
1770510490586656,0x428,0,0030
1770510490588403,0x28a,2,0000ff1f00000000
1770510490588416,0x28a,0,0000ff1f00000000
1770510490588666,0x21a,2,a7000a004a008a00
1770510490588679,0x21a,0,a7000a004a008a00
1770510490589732,0x3da,0,01046ee1464e0000
1770510490589745,0x3da,2,01046ee1464e0000
1770510490589995,0x37a,2,8f027add7fd70000
1770510490590008,0x37a,0,8f027add7fd70000
1770510490590278,0x66a,2,0000000000000000
1770510490590291,0x66a,0,0000000000000000
1770510490590729,0x2aa,2,2b2b4350c9000000
1770510490590742,0x2aa,0,2b2b4350c9000000
1770510490592295,0x102,0,4d84fcfffdfffc1f
1770510490592308,0x102,2,4d84fcfffdfffc1f
1770510490594430,0x25a,2,0010000000000000
1770510490594443,0x25a,0,0010000000000000
1770510490594881,0x23a,2,0018005100050000
1770510490594895,0x23a,0,0018005100050000
1770510490595145,0x22a,2,6702982100000000
1770510490595158,0x22a,0,6702982100000000
1770510490595435,0x27a,2,2e2e0611080400
1770510490595448,0x27a,0,2e2e0611080400
1770510490595698,0x24a,2,0f0feba0b900fe00
1770510490595711,0x24a,0,0f0feba0b900fe00
1770510490595960,0x29a,2,0000000000000000
1770510490595974,0x29a,0,0000000000000000
1770510490596590,0x298,2,0000fc7f00
1770510490596603,0x298,0,0000fc7f00
1770510490600845,0x209,0,0000000068011400
1770510490600858,0x209,2,0000000068011400
1770510490601110,0x229,0,5f05c27c0a00ecd1
1770510490601123,0x229,2,5f05c27c0a00ecd1
1770510490601376,0x239,0,3941001700000000
1770510490601389,0x239,2,3941001700000000
1770510490601640,0x249,0,667d880200702800
1770510490601652,0x249,2,667d880200702800
1770510490601904,0x258,0,00000000000005db
1770510490601917,0x258,2,00000000000005db
1770510490602169,0x469,0,7e09000000000000
1770510490602182,0x469,2,7e09000000000000
1770510490602434,0x102,2,3484fcfffbfffc1f
1770510490602448,0x102,0,3484fcfffbfffc1f
1770510490604600,0x20a,0,00000000901e0000
1770510490604617,0x20a,2,00000000901e0000
1770510490606408,0x288,0,0000fc7f00
1770510490606421,0x288,2,0000fc7f00
1770510490606680,0x368,2,45f15162644c2f00
1770510490606697,0x368,0,45f15162644c2f00
1770510490608944,0x202,2,125f4d9d0000e801
1770510490608958,0x202,0,125f4d9d0000e801
1770510490609222,0x6f2,2,051e6d47dbd176b4
1770510490609235,0x6f2,0,051e6d47dbd176b4
1770510490609538,0x212,0,5808225400
1770510490609552,0x212,2,5808225400
1770510490609561,0x222,0,000000000010
1770510490609570,0x222,2,000000000010
1770510490609864,0x232,2,e912b674
1770510490609877,0x232,0,e912b674
1770510490609886,0x402,0,1000
1770510490609894,0x402,2,1000
1770510490610152,0x268,2,00000000a8000000
1770510490610166,0x268,0,00000000a8000000
1770510490610425,0x3a2,2,ff0f00e0ff69040a
1770510490610438,0x3a2,0,ff0f00e0ff69040a
1770510490610690,0x3a3,2,fcff0080
1770510490610703,0x3a3,0,fcff0080
1770510490611004,0x219,2,0000000083020000
1770510490611021,0x219,0,0000000083020000
1770510490611033,0x252,0,00000000022b00
1770510490611043,0x252,2,00000000022b00
1770510490611304,0x262,2,000000000000c606
1770510490611318,0x262,0,000000000000c606
1770510490611576,0x272,2,0f12eeff02000000
1770510490611590,0x272,0,0f12eeff02000000
1770510490611850,0x2d2,0,00003380070000
1770510490611863,0x2d2,2,00003380070000
1770510490612315,0x102,0,4084fcfffcfffc1f
1770510490612329,0x102,2,4084fcfffcfffc1f
1770510490614415,0x26a,2,e00100
1770510490614428,0x26a,0,e00100
1770510490616295,0x298,0,0000fc7f00
1770510490616308,0x298,2,0000fc7f00
1770510490620887,0x203,0,bc13
1770510490621075,0x203,2,bc13
1770510490621087,0x77d,0,1100400831
1770510490621097,0x77d,2,1100400831
1770510490621395,0x20d,0,00
1770510490621407,0x20d,2,00
1770510490621415,0x51f,0,020088d8022900
1770510490621425,0x51f,2,020088d8022900
1770510490621433,0x7dd,2,ff0009
1770510490621690,0x7dd,0,ff0009
1770510490621702,0x41e,2,00
1770510490621710,0x41e,0,00
1770510490621960,0x20e,0,14402200c6000f00
1770510490621973,0x20e,2,14402200c6000f00
1770510490622226,0x54e,2,030057fa3ffd0000
1770510490622239,0x54e,0,030057fa3ffd0000
1770510490622491,0x102,0,5a84fcfffefffc1f
1770510490622505,0x102,2,5a84fcfffefffc1f
1770510490622821,0x51e,2,30d02fd035d040d0
1770510490622834,0x51e,0,30d02fd035d040d0
1770510490623108,0x31e,2,0000000000000000
1770510490623122,0x31e,0,0000000000000000
1770510490623131,0x40e,0,00
1770510490623139,0x40e,2,00
1770510490623389,0x59e,0,01000000fe000007
1770510490623403,0x59e,2,01000000fe000007
1770510490626467,0x288,0,0000fc7f00
1770510490626480,0x288,2,0000fc7f00
1770510490626489,0x408,2,c0
1770510490626497,0x408,0,c0
1770510490629422,0x207,2,0000c0ff68011400
1770510490629435,0x207,0,0000c0ff68011400
1770510490629687,0x227,2,6c05617b0c00ecd1
1770510490629701,0x227,0,6c05617b0c00ecd1
1770510490629952,0x237,2,3941001700000000
1770510490629965,0x237,0,3941001700000000
1770510490630215,0x247,2,667d8f0200502800
1770510490630228,0x247,0,667d8f0200502800
1770510490630482,0x467,2,7e09000000000000
1770510490630495,0x467,0,7e09000000000000
1770510490632242,0x102,2,1c84fcfffdfffc1f
1770510490632256,0x102,0,1c84fcfffdfffc1f
1770510490636252,0x253,0,0000e0282800
1770510490636265,0x253,2,0000e0282800
1770510490636515,0x2c8,2,6d8d03621b23c027
1770510490636529,0x2c8,0,6d8d03621b23c027
1770510490636835,0x298,2,0000fc7f00
1770510490636848,0x298,0,0000fc7f00
1770510490639216,0x217,2,00c0000081020000
1770510490639229,0x217,0,00c0000081020000
1770510490642222,0x102,0,4e84fcfffdfffc1f
1770510490642236,0x102,2,4e84fcfffdfffc1f
1770510490642855,0x22c,0,15606a00d00c0000
1770510490642869,0x22c,2,15606a00d00c0000
1770510490643118,0x20c,2,0000e0ff0000c000
1770510490643132,0x20c,0,0000e0ff0000c000
1770510490643383,0x23c,2,4139007878640a3b
1770510490643396,0x23c,0,4139007878640a3b
1770510490643646,0x23e,0,3004000000000f00
1770510490643659,0x23e,2,3004000000000f00
1770510490643931,0x24c,2,ff7d000000fe0100
1770510490643944,0x24c,0,ff7d000000fe0100
1770510490643954,0x40c,0,00
1770510490643962,0x40c,2,00
1770510490644252,0x45c,0,0000158e10004e84
1770510490644266,0x45c,2,0000158e10004e84
1770510490644276,0x547,0,3cff
1770510490644284,0x547,2,3cff
1770510490644547,0x549,0,3cff
1770510490644559,0x549,2,3cff
1770510490644568,0x54b,2,3cff
1770510490644576,0x54b,0,3cff
1770510490644836,0x76c,2,00c26ebb94807300
1770510490644849,0x76c,0,00c26ebb94807300
1770510490646430,0x288,0,0000fc7f00
1770510490646443,0x288,2,0000fc7f00
1770510490650834,0x210,2,0000e406059000
1770510490650849,0x210,0,0000e406059000
1770510490651101,0x500,2,000000000a001900
1770510490651114,0x500,0,000000000a001900
1770510490652305,0x102,0,4d84fcfffefffc1f
1770510490652318,0x102,2,4d84fcfffefffc1f
1770510490654595,0x3a8,0,ffffffffff7e0e
1770510490654609,0x3a8,2,ffffffffff7e0e
1770510490656426,0x3d8,2,140700
1770510490656439,0x3d8,0,140700
1770510490656685,0x298,0,0000fc7f00
1770510490656697,0x298,2,0000fc7f00
1770510490661228,0x21c,2,000800848d020008
1770510490661241,0x21c,0,000800848d020008
1770510490661494,0x25c,2,0102000ac0ff2102
1770510490661507,0x25c,0,0102000ac0ff2102
1770510490661835,0x42c,2,0060000064000000
1770510490661849,0x42c,0,0060000064000000
1770510490662101,0x43c,2,0060000064000000
1770510490662114,0x43c,0,0060000064000000
1770510490662367,0x44c,2,0060000064000000
1770510490662380,0x44c,0,0060000064000000
1770510490662835,0x102,0,4e84fdfffbfffc1f
1770510490662848,0x102,2,4e84fdfffbfffc1f
1770510490665028,0x20b,0,0000c0ff68011400
1770510490665041,0x20b,2,0000c0ff68011400
1770510490665294,0x22b,0,4105747c0c00ecd1
1770510490665307,0x22b,2,4105747c0c00ecd1
1770510490665559,0x23b,2,3941001700000000
1770510490665572,0x23b,0,3941001700000000
1770510490665834,0x24b,2,667d890200702800
1770510490665847,0x24b,0,667d890200702800
